"","feature_id","observed_EAF","mean_resampled_EAF","lower","upper","core","time","depth","time_f","cluster_gene","tax1","superkingdom","phylum","class","order","family","genus","species","color"
"4173","WaterYear_HC8_D3_10984972",-0.00389901597591909,-0.00381156031584901,-0.0274287683813991,0.0225485626420958,"July_50-80cm","July","50-80cm","July","WaterYear_HC8_D3_10984972_1","1803475","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinobacteria bacterium 13_1_20CM_3_68_9","#ccccccc2"
"4174","WaterYear_HC8_D3_11423017",0.0396381581542539,0.0405025841563039,0.0138569816893838,0.0683095383617198,"July_50-80cm","July","50-80cm","July","WaterYear_HA3_D3_6896212_36","1978231","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteriota bacterium","#5EFFA1"
"4175","WaterYear_HC8_D3_12396005",-0.00750193304605878,-0.00686834307514293,-0.0343787803869863,0.0233768990669002,"July_50-80cm","July","50-80cm","July","WaterYear_HC8_D3_12396005_25","1913988","Bacteria","Pseudomonadota","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Alphaproteobacteria bacterium","#ccccccc2"
"4176","WaterYear_HC8_D3_1252984",0.0447629871817192,0.0449460124959299,0.0231775131276943,0.0688226744019686,"July_50-80cm","July","50-80cm","July","WaterYear_HA4_D3_6651389_7","1978231","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteriota bacterium","#5EFFA1"
"4177","WaterYear_HC8_D3_153708",-0.0538622710282993,-0.0538864861715352,-0.0819941915281659,-0.0303107708169494,"July_50-80cm","July","50-80cm","July","WaterYear_AB4_D5_3997494_7","2053607","Bacteria","Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Candidatus Rokubacteria bacterium","#ccccccc2"
"4178","WaterYear_HC8_D3_15386858",-0.0207692068514213,-0.0204572839451906,-0.0526721011451051,0.0147674822490858,"July_50-80cm","July","50-80cm","July","WaterYear_HB9_D5_10396229_1","2053607","Bacteria","Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Candidatus Rokubacteria bacterium","#ccccccc2"
"4179","WaterYear_HC8_D3_19416023",0.0610085952974241,0.0599175644286249,-0.0126814047773199,0.140336683831079,"July_50-80cm","July","50-80cm","July","WaterYear_HA3_D3_13329156_100","2030806","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Unclassified Burkholderiaceae","Burkholderiaceae bacterium","#ccccccc2"
"4180","WaterYear_HC8_D3_23019174",0.0128079744175902,0.0128784045500721,-0.0205946085757907,0.0561774299407179,"July_50-80cm","July","50-80cm","July","WaterYear_HB4_D5_17417879_9","1805367","Bacteria","Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Candidatus Rokubacteria bacterium 13_1_40CM_69_27","#ccccccc2"
"4181","WaterYear_HC8_D3_26377811",0.00535211483053829,0.00607558783031579,-0.0310438033328256,0.0404681280220694,"July_50-80cm","July","50-80cm","July","WaterYear_HC8_D3_26377811_1","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#ccccccc2"
"4182","WaterYear_HC8_D3_28810836",0.05901208589879,0.0593048704075709,0.0228438403571961,0.095487413463813,"July_50-80cm","July","50-80cm","July","WaterYear_AB3_D1_16292115_1","1978231","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteriota bacterium","#5EFFA1"
"4183","WaterYear_HC8_D3_29082570",0.00140496036500556,0.000987844177684159,-0.0177310752534108,0.0241276672385648,"July_50-80cm","July","50-80cm","July","WaterYear_HA8_D3_20306931_3","2026739","Archaea","Euryarchaeota","Unclassified Euryarchaeota","Unclassified Euryarchaeota","Unclassified Euryarchaeota","Unclassified Euryarchaeota","Euryarchaeota archaeon","#ccccccc2"
"4184","WaterYear_HC8_D3_4535693",0.0437957124936272,0.0442580250613767,0.0226047017583723,0.068346510790064,"July_50-80cm","July","50-80cm","July","WaterYear_HB8_D3_3780519_3","2026799","Bacteria","Verrucomicrobiota","Unclassified Verrucomicrobiota","Unclassified Verrucomicrobiota","Unclassified Verrucomicrobiota","Unclassified Verrucomicrobiota","Verrucomicrobiota bacterium","#B4FF00"
"4185","WaterYear_HC8_D3_8805159",0.00721171429611919,0.00766010519880443,-0.0255128178554801,0.0399545861931409,"July_50-80cm","July","50-80cm","July","WaterYear_HC3_D3_4431516_27","2026724","Bacteria","Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Chloroflexota bacterium","#ccccccc2"
"4186","WaterYear_HC8_D5_1084515",-0.0283805601122405,-0.02863739263917,-0.048311410321796,-0.00898918134963159,"July_50-80cm","July","50-80cm","July","WaterYear_HA8_D5_9883582_14","2053607","Bacteria","Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Candidatus Rokubacteria bacterium","#ccccccc2"
"4187","WaterYear_HC8_D5_12755324",-0.0112222300953311,-0.0118828709943449,-0.0635516613383743,0.0427571008667842,"July_50-80cm","July","50-80cm","July","WaterYear_HC8_D5_12755324_16","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#ccccccc2"
"4188","WaterYear_HC8_D5_15606947",-0.00574012483503349,-0.00584844952432834,-0.0371393402367789,0.023864031805881,"July_50-80cm","July","50-80cm","July","WaterYear_HA3_D5_6560561_6","2026763","Bacteria","Myxococcota","Myxococcia","Myxococcales","Unclassified Myxococcales","Unclassified Myxococcales","Myxococcales bacterium","#ccccccc2"
"4189","WaterYear_HC8_D5_16271507",-0.0298834409361527,-0.0298071570779964,-0.0747301941136256,0.00645464283559003,"July_50-80cm","July","50-80cm","July","WaterYear_HA4_D3_5186167_3","1978231","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteriota bacterium","#ccccccc2"
"4190","WaterYear_HC8_D5_18917957",0.0571662751767699,0.0577357292412515,0.031798162192127,0.08738507235492,"July_50-80cm","July","50-80cm","July","WaterYear_AA4_D3_25799364_1","1978231","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteriota bacterium","#5EFFA1"
"4191","WaterYear_HC8_D5_26552939",-0.0500894758986399,-0.0499388235518931,-0.0988301150486142,-0.00477875375517818,"July_50-80cm","July","50-80cm","July","WaterYear_HB3_D5_23864712_2","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#ccccccc2"
"4192","WaterYear_HC8_D5_27950242",0.0418314730936421,0.0421776696120178,0.0161816264441328,0.0696774163808185,"July_50-80cm","July","50-80cm","July","WaterYear_HA4_D3_15983250_1","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#2444FF"
"4193","WaterYear_HC8_D5_3530388",-0.0362345933719292,-0.0373633002018341,-0.0723886268145514,-0.00488530836377115,"July_50-80cm","July","50-80cm","July","WaterYear_HA9_D5_6351420_4","2026724","Bacteria","Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Chloroflexota bacterium","#ccccccc2"
"4194","WaterYear_HC8_D5_543233",-0.0301835441978475,-0.0298660215758666,-0.0491078068572866,-0.0107463228534861,"July_50-80cm","July","50-80cm","July","WaterYear_HC5_D3_8750273_6","1805374","Bacteria","Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Candidatus Rokubacteria bacterium 13_2_20CM_70_12","#ccccccc2"
"4195","WaterYear_HC9_D3_11858593",-0.0238920547589657,-0.0236204342421475,-0.0513068606866311,0.00183409937586108,"July_50-80cm","July","50-80cm","July","WaterYear_HC9_D3_11858593_41","1913988","Bacteria","Pseudomonadota","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Alphaproteobacteria bacterium","#ccccccc2"
"4196","WaterYear_HC9_D3_12586199",0.018441449022252,0.0190518254254994,-0.00583129375651706,0.0435843761086142,"July_50-80cm","July","50-80cm","July","WaterYear_HC9_D3_12586199_1","2212470","Bacteria","Candidatus Eisenbacteria","Unclassified Candidatus Eisenbacteria","Unclassified Candidatus Eisenbacteria","Unclassified Candidatus Eisenbacteria","Unclassified Candidatus Eisenbacteria","Candidatus Eisenbacteria bacterium","#ccccccc2"
"4197","WaterYear_HC9_D3_18177209",0.23848823754628,0.238655054046626,0.211536661854187,0.265481732202585,"July_50-80cm","July","50-80cm","July","WaterYear_HA3_D3_28706661_26","1871072","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Unclassified Nocardioidaceae","Nocardioidaceae bacterium","#2444FF"
"4198","WaterYear_HC9_D3_20493018",0.0223258975431387,0.0226785469545407,-0.0247731750527244,0.071329060159852,"July_50-80cm","July","50-80cm","July","WaterYear_HA9_D3_14173193_15","1805045","Bacteria","Pseudomonadota","Betaproteobacteria","Unclassified Betaproteobacteria","Unclassified Betaproteobacteria","Unclassified Betaproteobacteria","Betaproteobacteria bacterium 13_1_20CM_67_22","#ccccccc2"
"4199","WaterYear_HC9_D3_25014840",0.0561403093190394,0.0566851274156266,0.0160413914378418,0.0975549128968181,"July_50-80cm","July","50-80cm","July","WaterYear_HC9_D3_25014840_13","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#2444FF"
"4200","WaterYear_HC9_D3_2979657",-0.0251084618896565,-0.0251770784291167,-0.0529022407903316,0.000376729511443438,"July_50-80cm","July","50-80cm","July","WaterYear_AC7_D3_4802265_1","2026742","Bacteria","Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Gemmatimonadota bacterium","#ccccccc2"
"4201","WaterYear_HC9_D3_3535594",-0.00117525223643385,-0.00110886801897181,-0.0242228616531626,0.0245179771071905,"July_50-80cm","July","50-80cm","July","WaterYear_HC9_D3_3535594_7","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#ccccccc2"
"4202","WaterYear_HC9_D3_5793697",0.283772064229705,0.283961400733894,0.227518047674117,0.34385089630023,"July_50-80cm","July","50-80cm","July","WaterYear_HC9_D3_5793697_4","2944811","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Caldimonas","Caldimonas mangrovi","#B7B180"
"4203","WaterYear_HC9_D5_10126368",-0.00581156866323602,-0.00512388101878189,-0.0519002386977963,0.0356955182678404,"July_50-80cm","July","50-80cm","July","WaterYear_HC9_D5_10126368_35","1978231","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteriota bacterium","#ccccccc2"
"4204","WaterYear_HC9_D5_11626674",-0.0387160990678454,-0.0385815860415592,-0.088524290217812,0.0118920343430734,"July_50-80cm","July","50-80cm","July","WaterYear_HC9_D5_11626674_1","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#ccccccc2"
"4205","WaterYear_HC9_D5_12838072",-0.013010675894815,-0.013109015178302,-0.0344290681487408,0.0083735089731939,"July_50-80cm","July","50-80cm","July","WaterYear_HA4_D3_21212201_17","2026739","Archaea","Euryarchaeota","Unclassified Euryarchaeota","Unclassified Euryarchaeota","Unclassified Euryarchaeota","Unclassified Euryarchaeota","Euryarchaeota archaeon","#ccccccc2"
"4206","WaterYear_HC9_D5_16972676",-0.0155165789707177,-0.0152606595655976,-0.0332903779350209,0.00374155108595095,"July_50-80cm","July","50-80cm","July","WaterYear_AA3_D3_7912108_12","2053607","Bacteria","Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Candidatus Rokubacteria bacterium","#ccccccc2"
"4207","WaterYear_HC9_D5_23279098",-0.0422082038795155,-0.0423597021506966,-0.0631878980504079,-0.023236873832108,"July_50-80cm","July","50-80cm","July","WaterYear_AB7_D3_7365537_7","2026887","Bacteria","Nitrospirota","Unclassified Nitrospirota","Unclassified Nitrospirota","Unclassified Nitrospirota","Unclassified Nitrospirota","Nitrospirota bacterium","#ccccccc2"
"4208","WaterYear_HC9_D5_25844405",-0.0302404764868023,-0.0303693361382345,-0.0685366168519469,0.00488785823035691,"July_50-80cm","July","50-80cm","July","WaterYear_HB5_D5_13077689_4","2026742","Bacteria","Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Gemmatimonadota bacterium","#ccccccc2"
"4209","WaterYear_HC9_D5_26548959",0.0446395372150406,0.0449735932701034,0.0282942286990668,0.062649873811827,"July_50-80cm","July","50-80cm","July","WaterYear_AB3_D3_11801080_2","1978231","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteriota bacterium","#5EFFA1"
"4210","WaterYear_HC9_D5_27833875",-0.0353853835518122,-0.0358342500713552,-0.0762031927342112,0.00547773525758358,"July_50-80cm","July","50-80cm","July","WaterYear_HB3_D5_23224461_4","2026724","Bacteria","Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Chloroflexota bacterium","#ccccccc2"
"4211","WaterYear_HC9_D5_28694143",0.0204042520800643,0.0211599184360028,-0.0103362695748382,0.0514934216308149,"July_50-80cm","July","50-80cm","July","WaterYear_HB9_D5_4591681_1","2026770","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Unclassified Nitrospiraceae","Nitrospiraceae bacterium","#ccccccc2"
"4212","WaterYear_HC9_D5_29131769",-0.025738872749895,-0.02589758693281,-0.0446401617265417,-0.00556665781535551,"July_50-80cm","July","50-80cm","July","WaterYear_HC9_D5_29131769_70","1978231","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteriota bacterium","#ccccccc2"
"4213","WaterYear_HC9_D5_4908251",0.0570125737830512,0.0559512401011538,3.70876741626183e-05,0.115058943064344,"July_50-80cm","July","50-80cm","July","WaterYear_AA5_D3_26769982_3","1978231","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteriota bacterium","#5EFFA1"
"4214","WaterYear_HC9_D5_5299539",0.0470954643611582,0.0475800656485265,0.0194817236218647,0.0777902524043406,"July_50-80cm","July","50-80cm","July","WaterYear_HA3_D3_1098321_51","2026714","Archaea","Candidatus Bathyarchaeota","Unclassified Candidatus Bathyarchaeota","Unclassified Candidatus Bathyarchaeota","Unclassified Candidatus Bathyarchaeota","Unclassified Candidatus Bathyarchaeota","Candidatus Bathyarchaeota archaeon","#BF6BA9"
"4215","WaterYear_HC9_D5_9737764",-0.0652596773085107,-0.0643203632001647,-0.120404759222685,-0.00760588777195774,"July_50-80cm","July","50-80cm","July","WaterYear_HB5_D5_15120116_21","1805077","Bacteria","Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Chloroflexi bacterium 13_1_40CM_4_68_4","#ccccccc2"
"4216","WaterYear_AA3_D1_15109521",0.0469403538946015,0.0476465138438201,-0.0109628295219739,0.112499491405039,"June_20-30cm","June","20-30cm","June","WaterYear_AA5_D1_7988507_2","2026786","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Unclassified Rhodospirillales","Unclassified Rhodospirillales","Rhodospirillales bacterium","#ccccccc2"
"4217","WaterYear_AA3_D1_3824507",0.0336655236672438,0.0338896819773851,-0.0367351694571375,0.105768205825445,"June_20-30cm","June","20-30cm","June","WaterYear_AA3_D1_3824507_2","2026735","Bacteria","Unclassified Bacteria","Deltaproteobacteria","Unclassified Deltaproteobacteria","Unclassified Deltaproteobacteria","Unclassified Deltaproteobacteria","Deltaproteobacteria bacterium","#ccccccc2"
"4218","WaterYear_AA3_D3_17424093",0.00836162120350905,0.00860584419827856,-0.0704916202826089,0.0878237004253522,"June_20-30cm","June","20-30cm","June","WaterYear_AA3_D3_17424093_24","2026799","Bacteria","Verrucomicrobiota","Unclassified Verrucomicrobiota","Unclassified Verrucomicrobiota","Unclassified Verrucomicrobiota","Unclassified Verrucomicrobiota","Verrucomicrobiota bacterium","#ccccccc2"
"4219","WaterYear_AA3_D3_17754184",0.00652103705565114,0.00642837955688966,-0.0241996628616307,0.033023328176488,"June_20-30cm","June","20-30cm","June","WaterYear_AA3_D3_17754184_28","1803507","Bacteria","Pseudomonadota","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Alphaproteobacteria bacterium 13_2_20CM_2_64_7","#ccccccc2"
"4220","WaterYear_AA3_D3_25194802",0.190416441617694,0.190044478352254,0.102204300894623,0.271688338595163,"June_20-30cm","June","20-30cm","June","WaterYear_AA3_D3_25194802_2","1978231","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteriota bacterium","#5EFFA1"
"4221","WaterYear_AA3_D3_6092272",0.014608457759966,0.0145510070389906,-0.0525600521551801,0.0765539038285871,"June_20-30cm","June","20-30cm","June","WaterYear_AA3_D3_6092272_9","2026742","Bacteria","Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Gemmatimonadota bacterium","#ccccccc2"
"4222","WaterYear_AA3_D3_7059736",-0.0680212988276645,-0.066773855231152,-0.120038899563109,-0.0130999005630544,"June_20-30cm","June","20-30cm","June","WaterYear_AA3_D3_7059736_18","2026742","Bacteria","Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Gemmatimonadota bacterium","#ccccccc2"
"4223","WaterYear_AA3_D5_19062175",0.037708320144344,0.0383828242594822,-0.0267683286455549,0.103306584366529,"June_20-30cm","June","20-30cm","June","WaterYear_AA3_D5_19062175_12","2026742","Bacteria","Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Gemmatimonadota bacterium","#ccccccc2"
"4224","WaterYear_AA3_D5_6118991",0.251319892740104,0.251287576334229,0.181197284989472,0.317970420222661,"June_20-30cm","June","20-30cm","June","WaterYear_AA3_D1_26086697_3","1913988","Bacteria","Pseudomonadota","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Alphaproteobacteria bacterium","#B7B180"
"4225","WaterYear_AA4_D1_12434830",0.0440224568305485,0.0442126068111008,-0.00689755002340199,0.094793542218874,"June_20-30cm","June","20-30cm","June","WaterYear_AA3_D1_5885414_12","1883427","Bacteria","Actinomycetota","Actinomycetes","Unclassified Actinomycetes","Unclassified Actinomycetes","Unclassified Actinomycetes","Actinomycetes bacterium","#ccccccc2"
"4226","WaterYear_AA4_D3_10233619",0.0887807210781287,0.0874297384565753,0.0245681898126305,0.151736457540179,"June_20-30cm","June","20-30cm","June","WaterYear_AA4_D3_10233619_4","1913989","Bacteria","Pseudomonadota","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Gammaproteobacteria bacterium","#B7B180"
"4227","WaterYear_AA4_D3_6714448",0.0201385958140405,0.0202237785283193,-0.110197310720106,0.15013535602105,"June_20-30cm","June","20-30cm","June","WaterYear_AA3_D3_20073606_3","2026742","Bacteria","Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Gemmatimonadota bacterium","#ccccccc2"
"4228","WaterYear_AA4_D5_10721037",-0.0415522557019429,-0.0413593474436558,-0.0929285580505417,0.0150678165040487,"June_20-30cm","June","20-30cm","June","WaterYear_AA3_D3_7550651_7","2053607","Bacteria","Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Candidatus Rokubacteria bacterium","#ccccccc2"
"4229","WaterYear_AA5_D1_1603307",0.0471755389266334,0.0472668037555424,0.0261417886777802,0.0696083389003425,"June_20-30cm","June","20-30cm","June","WaterYear_AA3_D1_4088546_9","1913988","Bacteria","Pseudomonadota","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Alphaproteobacteria bacterium","#B7B180"
"4230","WaterYear_AA5_D3_16088487",0.0142002331474429,0.0141262423076874,-0.0360568537721688,0.0569033568111878,"June_20-30cm","June","20-30cm","June","WaterYear_AA5_D3_16088487_3","1978231","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteriota bacterium","#ccccccc2"
"4231","WaterYear_AA5_D3_18845602",-0.0155167724890764,-0.0151211034176318,-0.101481307703021,0.0654147090157537,"June_20-30cm","June","20-30cm","June","WaterYear_AA3_D3_12619779_29","1978231","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteriota bacterium","#ccccccc2"
"4232","WaterYear_AA5_D3_21568369",-0.055429832261628,-0.0555598167124765,-0.100507412324916,-0.0136163281079313,"June_20-30cm","June","20-30cm","June","WaterYear_HC4_D3_21503699_14","1913988","Bacteria","Pseudomonadota","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Alphaproteobacteria bacterium","#ccccccc2"
"4233","WaterYear_AA5_D3_6478102",-0.0758796121581844,-0.075427733105603,-0.143436607577364,-0.0102040995957719,"June_20-30cm","June","20-30cm","June","WaterYear_AA4_D3_7496913_5","2053607","Bacteria","Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Candidatus Rokubacteria bacterium","#ccccccc2"
"4234","WaterYear_AA5_D3_9225069",0.140758472449188,0.140119867505441,0.0704203482845466,0.214624768714634,"June_20-30cm","June","20-30cm","June","WaterYear_AA3_D3_1333819_10","1913989","Bacteria","Pseudomonadota","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Gammaproteobacteria bacterium","#B7B180"
"4235","WaterYear_AA7_D3_26844564",0.01085683941468,0.0111179682270117,-0.0652878862940097,0.0841631337551709,"June_20-30cm","June","20-30cm","June","WaterYear_AA7_D3_26844564_1","1803496","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinobacteria bacterium 13_2_20CM_68_14","#ccccccc2"
"4236","WaterYear_AA7_D5_4289864",-0.0125386514291967,-0.0117638759567627,-0.0777233503333457,0.0600446604678777,"June_20-30cm","June","20-30cm","June","WaterYear_AA3_D3_13393398_10","1805367","Bacteria","Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Candidatus Rokubacteria bacterium 13_1_40CM_69_27","#ccccccc2"
"4237","WaterYear_AA9_D1_14052728",0.0325818547512308,0.0337200567099205,-0.00778392558005606,0.0779190645177067,"June_20-30cm","June","20-30cm","June","WaterYear_AA3_D1_1186369_9","1913988","Bacteria","Pseudomonadota","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Alphaproteobacteria bacterium","#ccccccc2"
"4238","WaterYear_AA9_D3_25269455",0.000300471647446634,0.000322277015392164,-0.0702228910882202,0.0681152443832407,"June_20-30cm","June","20-30cm","June","WaterYear_HB4_D3_31496959_3","2665650","Bacteria","Verrucomicrobiota","Spartobacteria","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","Candidatus Udaeobacter sp.","#ccccccc2"
"4239","WaterYear_AB3_D3_1605255",-0.0656403899342696,-0.0646445802569552,-0.136343700127764,0.000274177610381528,"June_20-30cm","June","20-30cm","June","WaterYear_AB3_D3_1605255_1","2026769","Bacteria","Nitrospinota","Unclassified Nitrospinota","Unclassified Nitrospinota","Unclassified Nitrospinota","Unclassified Nitrospinota","Nitrospinota bacterium","#ccccccc2"
"4240","WaterYear_AB3_D3_18805955",0.00801979314468815,0.00725234097331676,-0.0513145918977566,0.0672446042119405,"June_20-30cm","June","20-30cm","June","WaterYear_AB3_D3_18805955_8","2026735","Bacteria","Unclassified Bacteria","Deltaproteobacteria","Unclassified Deltaproteobacteria","Unclassified Deltaproteobacteria","Unclassified Deltaproteobacteria","Deltaproteobacteria bacterium","#ccccccc2"
"4241","WaterYear_AB3_D3_19713294",0.00648647692768539,0.00669769743878834,-0.0276571396011946,0.041293645497098,"June_20-30cm","June","20-30cm","June","WaterYear_AB3_D3_19713294_9","1805045","Bacteria","Pseudomonadota","Betaproteobacteria","Unclassified Betaproteobacteria","Unclassified Betaproteobacteria","Unclassified Betaproteobacteria","Betaproteobacteria bacterium 13_1_20CM_67_22","#ccccccc2"
"4242","WaterYear_AB3_D3_19743058",-0.00610060745830509,-0.00539425881773155,-0.0559126868728476,0.0468351968611843,"June_20-30cm","June","20-30cm","June","WaterYear_AA3_D3_27038118_9","2026724","Bacteria","Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Chloroflexota bacterium","#ccccccc2"
